"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"2nd PCA on 3D protein structure similarity","Y. Chen; S. Chang; X. H. Tian","College of Software Technology, South China Agricultural University, Guangzhou, China; College of Software Technology, South China Agricultural University, Guangzhou, China; College of Software Technology, South China Agricultural University, Guangzhou, China",2010 IEEE Fifth International Conference on Bio-Inspired Computing: Theories and Applications (BIC-TA),"29 Nov 2010","2010","","","253","257","Regarding the issue that 3D protein structure similarity determination requires a lot of computing time, this paper proposes a 3D protein structure consistency comparison using 2nd PCA (second principal component analysis). Mainly through 3D protein structure distance matrix to compute the corresponding PCA2 value, define their similarity by the PCA2 ratio of the two protein structures to be compared. This method does not require pre-registration for the protein backbone. Through a series of tests to verify that, by guaranteeing certain accuracy, this method greatly improves the speed of the similarity comparison.","","978-1-4244-6440-1","10.1109/BICTA.2010.5645321","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5645321","3D Protein;Structure Similarity;2nd PCA analysis","Proteins;Face recognition;Bioinformatics;Search problems;Shape","","","","10","IEEE","29 Nov 2010","","","IEEE","IEEE Conferences"
"Feature-Based Sparse Representation for Image Similarity Assessment","L. -W. Kang; C. -Y. Hsu; H. -W. Chen; C. -S. Lu; C. -Y. Lin; S. -C. Pei","Academia Sinica, Institute of Information Science, Taipei, Taiwan; National Taiwan University, Academia Sinica and Graduate Institute of Communication Engineering, Taipei, Taiwan; National Taiwan University, Academia Sinica and Graduate Institute of Communication Engineering, Taipei, Taiwan; Academia Sinica, Institute of Information Science, Taipei, Taiwan, Republic of China (ROC); Department of Computer Science and Information Engineering, Asia University, Taichung, Taiwan; National Taiwan University, Graduate Institute of Communication Engineering, Taipei, Taiwan",IEEE Transactions on Multimedia,"15 Sep 2011","2011","13","5","1019","1030","Assessment of image similarity is fundamentally important to numerous multimedia applications. The goal of similarity assessment is to automatically assess the similarities among images in a perceptually consistent manner. In this paper, we interpret the image similarity assessment problem as an information fidelity problem. More specifically, we propose a feature-based approach to quantify the information that is present in a reference image and how much of this information can be extracted from a test image to assess the similarity between the two images. Here, we extract the feature points and their descriptors from an image, followed by learning the dictionary/basis for the descriptors in order to interpret the information present in this image. Then, we formulate the problem of the image similarity assessment in terms of sparse representation. To evaluate the applicability of the proposed feature-based sparse representation for image similarity assessment (FSRISA) technique, we apply FSRISA to three popular applications, namely, image copy detection, retrieval, and recognition by properly formulating them to sparse representation problems. Promising results have been obtained through simulations conducted on several public datasets, including the Stirmark benchmark, Corel-1000, COIL-20, COIL-100, and Caltech-101 datasets.","1941-0077","","10.1109/TMM.2011.2159197","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5872049","Feature detection;image copy detection;image recognition;image retrieval;image similarity assessment;sparse representation","Feature extraction;Dictionaries;Image reconstruction;Data mining;Encoding;Computational complexity;Image coding","","61","2","42","IEEE","9 Jun 2011","","","IEEE","IEEE Journals"
"Duals in Spectral Fault Localization","L. Naish; H. J. Lee","Department of Computing and Information Systems, University of Melbourne, VIC, Australia; Dolby Laboratories, Inc., Sydney, Australia",2013 22nd Australian Software Engineering Conference,"19 Sep 2013","2013","","","51","59","Numerous set similarity metrics have been used for ranking ""suspiciousness"" of code in spectral fault localization, which uses execution profiles of passed and failed test cases to help locate bugs. Research in data mining has identified several forms of possibly desirable symmetry in similarity metrics. Here we define several forms of ""duals"" of metrics, based on these forms of symmetries. Use of these duals, plus some other slight modifications, leads to several new similarity metrics. We show that versions of several previously proposed metrics are optimal, or nearly optimal, for locating single bugs. We also show that a form of duality exists between locating single bugs and locating ""deterministic"" bugs (execution of which always results in test case failure). Duals of the various single bug optimal metrics are optimal for locating such bugs. This more theoretical work leads to a conjecture about how different metrics could be chosen for different stages of software development.","2377-5408","978-0-7695-4995-8","10.1109/ASWEC.2013.16","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6601292","program spectra;fault localization;debugging;set similarity","Measurement;Computer bugs;Software;Data mining;Vectors;Benchmark testing;Australia","","14","","26","IEEE","19 Sep 2013","","","IEEE","IEEE Conferences"
"Code Similarity Detection Technique Based on AST Unsupervised Clustering Method","Y. Xie; W. Zhou; H. Hu; Z. Lu; M. Wu","School of Computer Science, Beijing University of Posts and Telecommunications, Beijing, China; School of Computer Science, Beijing University of Posts and Telecommunications, Beijing, China; Science and Technology on Communication Information Security Control Laboratory, Beijing, China; School of Computer Science, Beijing University of Posts and Telecommunications, Beijing, China; Science and Technology on Communication Information Security Control Laboratory, Beijing, China",2020 IEEE 6th International Conference on Computer and Communications (ICCC),"12 Feb 2021","2020","","","1590","1595","Code similarity detection is one of the important means to maintain the healthy development of the software eco-environment. Early code similarity detection method is mainly based on the code attribute measurement technology, this method can quickly detect more obvious similar parts on small-scale code datasets, but when faced with large-scale datasets or code segments with similar syntax and semantics, the detection performance is not effective. The new code similarity detection technology based on tree-structure representation and machine learning can adapt to different data changes, thus providing new solutions. This paper proposes a new detection method that combines the abstract syntax tree (AST) structure and unsupervised clustering, this new method can improve the detection efficiency of code clustering analysis, because it not only considers the syntax and semantic information of the code, but also reduces the workload of code data preprocessing through unsupervised clustering.","","978-1-7281-8635-1","10.1109/ICCC51575.2020.9344882","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9344882","code similarity detection;plagiarism detection;cluster analysis;unsupervised learning;code measurement method;abstract syntax tree","Clustering methods;Semantics;Clustering algorithms;Machine learning;Syntactics;Tools;Benchmark testing","","","","10","IEEE","12 Feb 2021","","","IEEE","IEEE Conferences"
"Fault Injection Scheme for Embedded Systems at Machine Code Level and Verification","A. Jin; J. -h. Jiang","Department of Computer Science and Technology, University of Tongji, Shanghai, China; Department of Computer Science and Technology, University of Tongji, Shanghai, China",2009 15th IEEE Pacific Rim International Symposium on Dependable Computing,"31 Dec 2009","2009","","","55","62","In order to evaluate software from the third party whose source codes are not available, after a careful analysis of the statistic data sorted by orthogonal defect classification, and the corresponding relation between patterns of high level language programs and machine codes, we propose a fault injection scheme at machine code level suitable respectively to the IA32 ARM and MIPS architecture, which takes advantage of mutating machine code. To prove the feasibility and validity of this scheme, two sets of programs are chosen as our experimental target: Set I consists of two different versions of triangle testing algorithms, and Set II is a subset of the Mibench which is a collection of performance benchmark programs designed for embedded systems; we inject both high level faults into the source code written in C language and the corresponding machine code level faults directly into the executables, and monitor their running on Linux. The results from experiments show that at least 96% of total similarity degree is obtained. Therefore, we conclude that the effect of injecting corresponding faults on both the source code level and machine code level are mostly the same. Therefore, our scheme is rather useful in analyzing system behavior under faults.","","978-0-7695-3849-5","10.1109/PRDC.2009.68","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5368226","embedded program;software-implemented fault injection;mutation;fault injection at machine code level;similarity degree","Embedded system;Genetic mutations;Embedded software;Pattern analysis;High level languages;Benchmark testing;Condition monitoring;Hardware;Computer architecture;Embedded computing","","5","","10","IEEE","31 Dec 2009","","","IEEE","IEEE Conferences"
"A Unique Portable Signal Acquisition/Processing Station","R. D. Garron; S. G. Azevedo","Lawrence Livemore National Laboratory, USA; Lawrence Livemore National Laboratory, USA",IEEE Transactions on Nuclear Science,"12 Nov 2007","1983","30","5","3903","3906","At Lawrence Livermore National Laboratory, there are experimental applications requiring digital signal acquisition as well as data reduction and analysis. A prototype Signal Acquisition/Processing Station (SAPS) has been constructed and is currently undergoing tests. The system employs an LSI-11/23 computer with Data Translation analog-to-digital hardware. SAPS is housed in a roll-around cart which has been designed to withstand most subtle EMI/RFI environments. A user-friendly menu allows a user to access powerful data acquisition packages with a minimum of training. The software architecture of SAPS involves two operating systems, each being transparent to the user. Since this is a general purpose workstation with several units being utilized, an emphasis on low cost, reliability, and maintenance was stressed during conception and design. The system is targeted fur mid-range frequency data acquisition; between a data logger and a transient digitizer.","1558-1578","","10.1109/TNS.1983.4333035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4333035","","Signal processing;Data acquisition;Laboratories;Application software;Data analysis;Signal analysis;Prototypes;Testing;Hardware;Electromagnetic interference","","","","","IEEE","12 Nov 2007","","","IEEE","IEEE Journals"
"Wi-Not: Exploiting radio diversity in software-defined 802.11-based WLANs","E. Coronado; D. Harutyunyan; R. Riggio; J. Villalǒn; A. Garrido","High-Performance Networks and Architectures (RAAP), University of Castilla-La Mancha, Albacete, Spain; FBK CREATE-NET, Trento, Italy; FBK CREATE-NET, Trento, Italy; High-Performance Networks and Architectures (RAAP), University of Castilla-La Mancha, Albacete, Spain; High-Performance Networks and Architectures (RAAP), University of Castilla-La Mancha, Albacete, Spain",NOMS 2018 - 2018 IEEE/IFIP Network Operations and Management Symposium,"9 Jul 2018","2018","","","1","4","The increasing demand for live streaming and for remote sensing applications is bringing renewed interest on uplink performances in Wi-Fi networks. Radio diversity can improve the performance of such applications by opportunisti-cally receiving mobile users' traffic at multiple attachment points. However, radio diversity techniques can not be used in standard Wi-Fi networks due to backwards compatibility problems. In this paper we present Wi-Not, a novel SDN-based solution for exploiting radio diversity in software-defined WLANs. Wi-Not allows mobile terminals to be associated to multiple Wi-Fi APs in the uplink direction improving frame delivery probability in uplink-constrained applications. Wi-Not does not require changes to the mobile terminals and can be easily deployed with minimal changes to the network infrastructure. An experimental evaluation carried out over a real-world testbed shows that this approach can deliver an improvement of up to 80% in terms of UDP goodput and up to 60% of TCP throughput. We release the entire implementation including the controller and the data-path under a permissive license for academic use.","2374-9709","978-1-5386-3416-5","10.1109/NOMS.2018.8406197","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8406197","Software Defined Networking;IEEE 802.11;WLANs;load-balancing;resiliency","Uplink;Downlink;IEEE 802.11 Standard;Wireless communication;Bandwidth;Switches","","","1","13","IEEE","9 Jul 2018","","","IEEE","IEEE Conferences"
"Towards Generic User Interface for Web Based Systems Serving Similar Functions","R. Ahmad; Zhang Li; F. Azam","School of Software Engineering, Beijing Aeronautics and Astronautics University, Beijing, China; School of Software Engineering, Beijing Aeronautics and Astronautics University, Beijing, China; School of Software Engineering, Beijing Aeronautics and Astronautics University, Beijing, China","Fourth International Conference on Software Engineering Research, Management and Applications (SERA'06)","11 Sep 2006","2006","","","297","306","During the rapid growth of World Wide Web in the recent past, ‘usability’ and ‘navigation’ have emerged as problems of concern to the research community. Large web systems are being made so complex that often the users have to make excessive amount of ‘navigational efforts’ to complete their tasks. We identify certain aspects which aggravate the ‘navigational burden’ of a user. Vital amongst them are, complex navigational structure of web, unfamiliarity of users with the website, and disagreement between the research community and practitioners. This paper is based on the empirical analysis of an experimental data obtained from the prospective students who were invited to interact with the websites of few world class educational institutions from four different countries. The data allows us to determine that despite active research in the area of usability engineering, the users still experience heavy ‘navigational burden’ while performing same task using similar systems. The users do not observe any improvement in their ‘familiarity’ with these web systems even when they interact with more than one such systems which serve similar functions. This leads us to propose a solution with a different approach that is; to resort to ‘Generic User Interface’ as a ‘standard’ for organizations serving similar functions such as universities, hospitals etc. We then present some convincing arguments to support our proposal and answer some of the opponent’s voices, followed by a brief discussion on the future work to be done in this direction.","","0-7695-2656-X","10.1109/SERA.2006.67","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1691395","","User interfaces;Navigation;Usability;Software engineering;ISO standards;Testing;Web sites;Educational institutions;Data engineering;Hospitals","","2","","33","IEEE","11 Sep 2006","","","IEEE","IEEE Conferences"
"Diversity: A Heuristic to Improve Robustness of Self-Adaptive Cloud Architectures","F. Chauvel; H. Song; F. Fleurey","SINTEF ICT, Oslo, Norway; SINTEF ICT, Oslo, Norway; SINTEF ICT, Oslo, Norway",2015 IEEE/ACM 8th International Conference on Utility and Cloud Computing (UCC),"14 Mar 2016","2015","","","132","141","In complex biological systems, the hypothesis that bio-diversity contributes to stability or robustness is an active debate. The FP7 DIVERSIFY project tests whether this hypothesis holds for software systems, and explores the use of diversity as a heuristic to increase robustness in self-adaptive architectures. Inspired by Ecology, we present here a technique to evaluate diversity of software architectures and we report preliminary investigations of its correlation with robustness. Given existing cloud-based architectures, we artificially inject predefined levels of diversity and measure the resulting robustness. In four out of our five industrial case studies, a higher diversity appeared correlated with a higher robustness.","","978-0-7695-5697-0","10.1109/UCC.2015.29","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7431404","cloud-computing;service architecture;diversity;robustness;correlation;models","Robustness;Cloud computing;Topology;Computer architecture;Sociology;Correlation","","1","","26","","14 Mar 2016","","","IEEE","IEEE Conferences"
"A Fast Heuristic Algorithm for Similarity Search in Large DNA Databases","I. -S. Jeong; K. -W. Park; H. -S. Lim",NA; NA; NA,2007 Frontiers in the Convergence of Bioscience and Information Technologies,"16 May 2008","2007","","","335","340","Knowledge Discovery techniques seek to find new information about a domain. These techniques can either be manually performed by an expert, or automated using software algorithms (Machine Learning). However some domains (such as the field of lung function testing) contain volumes of data too vast for effective manual analysis, and require background knowledge too complex for Machine Learning algorithms. This study examines how the Multiple Classification Ripple-Down Rules (MCRDR) Knowledge Acquisition process can be adapted to develop a new Knowledge Discovery method, Exposed MCRDR. A prototype system was developed and tested in the domain of lung function. Preliminary results suggest that the EMCRDR method can be successfully applied to efficiently discover new knowledge in a complex domain. The study also reveals many potential areas of study and development for the MCRDR method, and Knowledge Acquisition and Knowledge Discovery methods in general.","","978-0-7695-2999-8","10.1109/FBIT.2007.147","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4524129","","Heuristic algorithms;DNA;Databases;Machine learning algorithms;Lungs;Knowledge acquisition;Software performance;Software algorithms;Machine learning;Testing","","","","","IEEE","16 May 2008","","","IEEE","IEEE Conferences"
"Benchmarking mid-range CAD tools in a diverse product environment: recommendations and results","R. A. Bauernschub; D. E. King","AAI Corporation, Hunt Valley, MD, USA; TTC, Germantown, MD, USA",ITHERM 2000. The Seventh Intersociety Conference on Thermal and Thermomechanical Phenomena in Electronic Systems (Cat. No.00CH37069),"6 Aug 2002","2000","1","","193","198","Processing power increases of recent years, coupled with decreasing costs of both hardware and software, have combined to dramatically improve product designers' access to CAD tools. Operations that were once only possible on expensive Unix-based workstations can now be performed on less expensive Windows-based personal computers. A new category of CAD tools (commonly described as ""mid-range"" tools) has emerged to exploit these trends. This paper outlines the process used to develop a custom benchmark test used to evaluate three mid-range CAD tools: Solid Edge v.6, Solid Works 98+, and Mechanical Desktop v.3. Specific objectives of the exercise were to compare the mid-range tools against the current Unix-based CAD tool in order to: (i) ascertain if significant ""ease-of-use"" could be realized, and (ii) determine what capabilities would be lost (if these tools replaced the current tool) or gained (if they were used to augment the current tool). Topics addressed include: identifying tool requirements, conducting initial screening, developing evaluation tests, specifying both objective and subjective scoring systems, performing the tests, and presenting the results to users and executive management. The effects of a diverse product line on the benchmarking activity are noted. Development of special requirements due to data transfer to and from other CAD and CAE tools is outlined.","1089-9870","0-7803-5912-7","10.1109/ITHERM.2000.866826","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=866826","","Design automation;Benchmark testing;Solids;System testing;Costs;Hardware;Software tools;Product design;Workstations;Microcomputers","","","","12","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"A Novel Diversity Guided Galactic Swarm Optimization With Feedback Mechanism","O. Uymaz; B. Turkoglu; E. Kaya; T. Asuroglu","Department of Software Engineering, Konya Technical University, Konya, Türkiye; Department of Artificial Intelligence and Data Engineering, Ankara University, Ankara, Türkiye; Department of Computer Engineering, Konya Technical University, Konya, Türkiye; Faculty of Medicine and Health Technology, Tampere University, Tampere, Finland",IEEE Access,"9 Aug 2024","2024","12","","108154","108175","Galactic Swarm Optimization (GSO) is an optimization method inspired by the movements of stars and star clusters in the galaxy. This method aims to find the best solution in two phases using other known optimization methods. The first phase explores the search space, while the second phase tries to refine the best solution. In GSO, the population of the best individuals obtained from the first phase is used as the initial population for the second phase. This process is repeated until the stopping criterion is met. Although the knowledge obtained from the first phase is transferred to the second phase in GSO, there is no knowledge transfer from the second phase to the first phase. In this study, we propose a modification where the knowledge obtained in the second phase is transferred back to the first phase. Additionally, the Particle Swarm Optimization (PSO) method, used as the search method in the original study, has a fast convergence problem, which hinders an effective discovery process in the first phase of GSO. To address this, the proposed diversity-guided modification regulates population diversity and enhances exploration. To demonstrate the performance of the proposed method, twenty-six traditional benchmark functions and three engineering design problems were used. The proposed method was compared with the original GSO and six current optimization methods. The results of the experimental study were analyzed using statistical tests. The experimental results and analyses show that the proposed method performs successfully.","2169-3536","","10.1109/ACCESS.2024.3438104","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10623140","Galactic swarm optimization;population diversity;metaheuristic optimization","Statistics;Sociology;Particle swarm optimization;Metaheuristics;Classification algorithms;Stars;Search problems","","","","46","CCBY","5 Aug 2024","","","IEEE","IEEE Journals"
"Fuzzy Similarity Index For Discrimination Of EEG Signals","E. D. Ubeyli","Department of Electrical and Electronics Engineering, Faculty of Engineering, TOBB University of Economics and Technology, Ankara, Turkey",2006 International Conference of the IEEE Engineering in Medicine and Biology Society,"15 Dec 2016","2006","","","5346","5349","In this study, a new approach based on the computation of fuzzy similarity index was presented for discrimination of electroencephalogram (EEG) signals. The EEG, a highly complex signal, is one of the most common sources of information used to study brain function and neurological disorders. The analyzed EEG signals were consisted of five sets (set A-healthy volunteer, eyes open; set B-healthy volunteer, eyes closed; set C-seizure-free intervals of five patients from hippocampal formation of opposite hemisphere; set D-seizure-free intervals of five patients from epileptogenic zone; set E-epileptic seizure segments). The EEG signals were considered as chaotic signals and this consideration was tested successfully by the computation of Lyapunov exponents. The computed Lyapunov exponents were used to represent the EEG signals. The aim of the study is discriminating the EEG signals by the combination of Lyapunov exponents and fuzzy similarity index. Toward achieving this aim, fuzzy sets were obtained from the feature sets (Lyapunov exponents) of the signals under study. The results demonstrated that the similarity between the fuzzy sets of the studied signals indicated the variabilities in the EEG signals. Thus, the fuzzy similarity index could discriminate the healthy EEG segments (sets A and B) and the other three types of segments (sets C, D, and E) recorded from epileptic patients","1557-170X","1-4244-0032-5","10.1109/IEMBS.2006.259316","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4463011","Fuzzy similarity index;Chaotic signal;Lyapunov exponents;Electroencephalogram (EEG) signals","Electroencephalography;Chaos;Epilepsy;Fuzzy sets;Signal analysis;Eyes;Diseases;Signal generators;Brain modeling;Parameter estimation","Algorithms;Artificial Intelligence;Diagnosis, Computer-Assisted;Diagnosis, Computer-Assisted;Electroencephalography;Electroencephalography;Epilepsy;Epilepsy;Fuzzy Logic;Humans;Models, Statistical;Models, Theoretical;Signal Processing, Computer-Assisted;Software","1","","16","IEEE","15 Dec 2016","","","IEEE","IEEE Conferences"
"An Efficient Inclusive Similarity Based Clustering (ISC) Algorithm for Big Data","J. Sangeetha; V. S. J. Prakash","Cauvery College For Women, Trichy; NA",2017 World Congress on Computing and Communication Technologies (WCCCT),"19 Oct 2017","2017","","","84","88","In recent days, the big data opinion mining is considered as an important research area because, the size of the user reviews increase in petabytes. Opinion classification is the process of identifying the positive, negative and neutral opinion from the text. The traditional data mining software tools find it difficult to manage the reviews because of its size. Hence, to provide an efficient big data opinion mining, an efficient Inclusive Similarity based Clustering (ISC) algorithm is proposed. During pre-processing the data is cleaned with Parts of Speech (PoS) tagger and sliced by using the proposed Threshold based Data Partitioning (TDP) algorithm. After pre-processing the dataset, the inclusive similarity algorithm computes the similarity between the consecutive reviews and constructs an adjacency matrix. The proposed ISC algorithm exploits the adjacency matrix and merges the clusters into a single cluster. The performance of the proposed method is validated with the existing algorithms for the metrics such as time consumption, memory utility and accuracy. The comparison results prove that the proposed ISC algorithm provides optimal results for all the metrics than the existing algorithms.","","978-1-5090-5573-9","10.1109/WCCCT.2016.29","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8074498","Inclusive Similarity based Clustering (ISC);Parts of Speech (PoS);min-max normalization;opinion mining;inclusive similarity algorithm;slicing","Clustering algorithms;Algorithm design and analysis;Partitioning algorithms;Data mining;Classification algorithms;Filtering;Big Data","","4","","21","IEEE","19 Oct 2017","","","IEEE","IEEE Conferences"
"A Threefold Similarity Analysis of Crowdsourcing Feeds","K. Liu; G. Motta; L. You; T. Ma","Dept. of Industrial and Information Engineering, University of Pavia, Pavia, Italy; Dept. of Industrial and Information Engineering, University of Pavia, Pavia, Italy; Dept. of Industrial and Information Engineering, University of Pavia, Pavia, Italy; Dept. of Industrial and Information Engineering, University of Pavia, Pavia, Italy",2015 International Conference on Service Science (ICSS),"8 Feb 2016","2015","","","93","98","Crowdsourcing is a valuable social sensing for the smarter city. We present an approach for classifying crowd sourced feeds from a threefold point of view, namely image, text, and geography. The main idea is to extract feeds within a specific geographic range, and then analyze similarity of image color and text semantic. The approach enables to identify feeds that report the same issue, hence filtering redundant information. Based on proved methods and algorithms, such approach has been implemented in a software application, called CITY FEED, that is used by the Municipality of Pavia.","2165-3836","978-1-4799-9947-7","10.1109/ICSS.2015.14","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7400779","Crowdsourcing;Smart city;Image similarity analysis;Text similarity analysis","Feeds;Cities and towns;Image color analysis;Histograms;Semantics;Integrated circuit modeling","","3","","29","IEEE","8 Feb 2016","","","IEEE","IEEE Conferences"
"Cooperating diverse experts: a methodology to develop quality software for critical decision support systems","D. Pradhan; H. Hecht; M. Hecht; F. Meyer; N. Vaidya","Department of Computer Science, Texas A and M University, TX, USA; SoHaR, Inc.orporated, Beverly Hills, CA, USA; SoHaR, Inc.orporated, Beverly Hills, CA, USA; Department of Computer Science, Texas A and M University, TX, USA; Department of Computer Science, Texas A and M University, TX, USA",1995 IEEE Aerospace Applications Conference. Proceedings,"6 Aug 2002","1995","2","","49","60 vol.2","The problem of developing software for critical systems in the decision support context is considered. The limitations of existing software development methodologies are mentioned and a new methodology, cooperating diverse experts (CDE), is proposed. This new methodology draws upon techniques used in multiple version software and in distributed recovery blocks. The methodology relies upon the ultrareliable development of a parameterizable arbitrator to administer the cooperation of multiple diverse implementations (interpretations) of the decision support problem. CDE may be used to develop a single reliable software module or it may be used as an operational system in which some modules are multiply implemented.<>","","0-7803-2473-0","10.1109/AERO.1995.468917","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=468917","","Software quality;Formal specifications;Formal languages;Natural languages;Software systems;NASA;Testing;Computer science;Programming;Aircraft","","","","26","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"SFLU: Synchronization-Free Sparse LU Factorization for Fast Circuit Simulation on GPUs","J. Zhao; Y. Wen; Y. Luo; Z. Jin; W. Liu; Z. Zhou","Department of Computer Science and Technology, Super Scientific Software Laboratory, China University of Petroleum-Beijing, Beijing, China; Department of Computer Science and Technology, Super Scientific Software Laboratory, China University of Petroleum-Beijing, Beijing, China; Department of Computer Science and Technology, Super Scientific Software Laboratory, China University of Petroleum-Beijing, Beijing, China; Department of Computer Science and Technology, Super Scientific Software Laboratory, China University of Petroleum-Beijing, Beijing, China; Department of Computer Science and Technology, Super Scientific Software Laboratory, China University of Petroleum-Beijing, Beijing, China; Huada Empyrean Software Co. Ltd, Beijing, China",2021 58th ACM/IEEE Design Automation Conference (DAC),"8 Nov 2021","2021","","","37","42","Sparse LU factorization is one of the key building blocks of sparse direct solvers and often dominates the computing time of circuit simulation programs. Existing GPU-accelerated sparse LU factorization methods either offload relatively small dense matrix-matrix multiplications to GPU cores, or extract level-set information to parallelize elimination operations in each level. However, because of the insufficient parallelism, neither of the methods can saturate a large amount of compute units on modern GPUs.We in this paper propose a synchronization-free sparse LU factorization algorithm called SFLU. To saturate GPU cores, our method lets each thread block eliminate a column and runs all the thread blocks at the same time. Through communicating dependency information stored on global memory, all the thread blocks either busy wait to run or get updated by their previous columns. Because elimination of all the columns work concurrently, our method avoids any barrier synchronization and saturates GPU resources. By benchmarking over 1000 sparse matrices on an NVIDIA Titan RTX GPU, our SFLU outperforms SuperLU and GLU by a factor of on average 155.71 and 8.21 (up to 3585.62 and 252.66), respectively.","0738-100X","978-1-6654-3274-0","10.1109/DAC18074.2021.9586141","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9586141","sparse LU factorization;circuit simulation;GPU","Design automation;Instruction sets;Circuit simulation;Graphics processing units;Parallel processing;Benchmark testing;Synchronization","","14","","19","IEEE","8 Nov 2021","","","IEEE","IEEE Conferences"
"Concise Fuzzy System Modeling Integrating Soft Subspace Clustering and Sparse Learning","P. Xu; Z. Deng; C. Cui; T. Zhang; K. -S. Choi; S. Gu; J. Wang; S. Wang","Jiangsu Key Laboratory of Digital Design and Software Technology and the School of Digital Media, Jiangnan University, Wuxi, China; Jiangsu Key Laboratory of Digital Design and Software Technology and the School of Digital Media, Jiangnan University, Wuxi, China; Jiangsu Key Laboratory of Digital Design and Software Technology and the School of Digital Media, Jiangnan University, Wuxi, China; Jiangsu Key Laboratory of Digital Design and Software Technology and the School of Digital Media, Jiangnan University, Wuxi, China; The Centre for Smart Health, School of Nursing, Hong Kong Polytechnic University, Hong Kong; Jiangsu Key Laboratory of Digital Design and Software Technology and the School of Digital Media, Jiangnan University, Wuxi, China; Jiangsu Key Laboratory of Digital Design and Software Technology and the School of Digital Media, Jiangnan University, Wuxi, China; Jiangsu Key Laboratory of Digital Design and Software Technology and the School of Digital Media, Jiangnan University, Wuxi, China",IEEE Transactions on Fuzzy Systems,"31 Oct 2019","2019","27","11","2176","2189","The superior interpretability and uncertainty modeling ability of Takagi-Sugeno-Kang fuzzy system (TSK FS) make it possible to describe complex nonlinear systems intuitively and efficiently. However, classical TSK FS usually adopts the whole feature space of the data for model construction, which can result in lengthy rules for high-dimensional data and lead to degeneration in interpretability. Furthermore, for highly nonlinear modeling task, it is usually necessary to use a large number of rules which further weaken the clarity and interpretability of TSK FS. To address these issues, an enhanced soft subspace clustering (ESSC) and sparse learning (SL) based concise zero-order TSK FS construction method, called ESSC-SL-CTSK-FS, is proposed in this paper by integrating the techniques of ESSC and SL. In this method, ESSC is used to generate the antecedents and various sparse subspaces for different fuzzy rules, whereas SL is used to optimize the consequent parameters of the fuzzy rules based on which the number of fuzzy rules can be effectively reduced. Finally, the proposed ESSC-SL-CTSK-FS method is used to construct concise zero-order TSK FS that can explain the scenes in high-dimensional data modeling more clearly and easily. Experiments are conducted on various real-world datasets to confirm the advantages.","1941-0034","","10.1109/TFUZZ.2019.2895572","National Key Research Program of China(grant numbers:2016YFB0800803); NSFC(grant numbers:61772239); Jiangsu Province Outstanding Youth Fund(grant numbers:BK20140001); National First-Class Discipline Program of Light Industry Technology and Engineering(grant numbers:LITE2018-02); Hong Kong Research Grants Council(grant numbers:PolyU 152040/16E); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8626516","Enhanced soft subspace clustering;high-dimensional data;interpretability;sparse learning;Takagi–Sugeno–Kang (TSK) fuzzy system","Fuzzy systems;Fuzzy logic;Complexity theory;Decision trees;Inference algorithms;Neural networks;Adaptation models","","28","","59","IEEE","25 Jan 2019","","","IEEE","IEEE Journals"
