"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Validity of Cosine Similarity Measurement of Functional Requirements and Steps Performed Using Cohen Kappa on SRS Scenery Artifacts","Z. Syahrini; Y. Priyadi; A. Herdiani","Department of Informatics, Telkom University, Bandung, Indonesia; Department of Software Engineering, Telkom University, Bandung, Indonesia; Department of Informatics, Telkom University, Bandung, Indonesia","2023 10th International Conference on Electrical Engineering, Computer Science and Informatics (EECSI)","31 Oct 2023","2023","","","631","636","The Scenery application is informative and educative regarding tourist places in Indonesia. Differences in implementation in application development can cause a discrepancy between the client's needs that the software developer has made. Therefore, to measure success in developing the Scenery application, it is necessary to adjust and change the artifacts that form the basis of the SRS documentation. In this study, the artifact was part of the Requirements Specification in the form of Functional Requirements and part of the Use Case Description in the Step Performed. Through a Textual Similarity approach, the two artifacts were used as measuring tools to see the results of the Similarity of a software requirement between the Client and the Developer. This research uses the Cosine Similarity formula to implement Textual Similarity in Functional Requirements and Step Performed. There are results to help the functional needs of artifacts as much as 14 with document labeling from d1-d14 and for steps carried out as many as 14 with labeling from d15-d28. This study produced a matching value of -0.0290, meaning ""less than chance agreement."" This validity measurement can be used as a reference for improving the quality of artifacts in SRS.","","979-8-3503-0686-6","10.1109/EECSI59885.2023.10295586","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10295586","Step Performed;Functional Requirements;Cosine Similarity;Cohen kappa;Textual Similarity","Electrical engineering;Computer science;Electric variables measurement;Documentation;Software;Labeling;Software measurement","","","","23","IEEE","31 Oct 2023","","","IEEE","IEEE Conferences"
"Comparing Input Prioritization Techniques for Testing Deep Learning Algorithms","V. Mosin; M. Staron; D. Durisic; F. G. d. O. Neto; S. K. Pandey; A. C. Koppisetty","Research & Development, Volvo Cars, Gothenburg, Sweden; Dept. of CSE Chalmers, University of Gothenburg, Sweden; Research & Development, Volvo Cars, Gothenburg, Sweden; Dept. of CSE Chalmers, University of Gothenburg, Sweden; Dept. of CSE Chalmers, University of Gothenburg, Sweden; Research & Development, Volvo Cars, Gothenburg, Sweden",2022 48th Euromicro Conference on Software Engineering and Advanced Applications (SEAA),"16 Jan 2023","2022","","","76","83","Deep learning (DL) systems are becoming an essential part of software systems, so it is necessary to test them thoroughly. This is a challenging task since the test sets can grow over time as the new data is being acquired, and it becomes time-consuming. Input prioritization is necessary to reduce the testing time since prioritized test inputs are more likely to reveal the erroneous behavior of a DL system earlier during test execution. Input prioritization approaches have been rudimentary analyzed against each other, this study compares different input prioritization techniques regarding their effectiveness and efficiency. This work considers surprise adequacy, autoencoder-based, and similarity-based input prioritization approaches in the example of testing a DL image classification algorithms applied on MNIST, Fashion-MNIST, CIFAR-10, and STL-10 datasets. To measure effectiveness and efficiency, we use a modified APFD (Average Percentage of Fault Detected), and set up & execution time, respectively. We observe that the surprise adequacy is the most effective (0.785 to 0.914 APFD). The autoencoder-based and similarity-based techniques are less effective, with the performance from 0.532 to 0.744 APFD and 0.579 to 0.709 APFD, respectively. In contrast, the similarity-based and surprise adequacy-based approaches are the most and least efficient, respectively. The findings in this work demonstrate the trade-off between the considered input prioritization techniques to understanding their practical applicability for testing DL algorithms.","","978-1-6654-6152-8","10.1109/SEAA56994.2022.00020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10011200","test prioritization;deep learning;diversity-based testing","Deep learning;Fault detection;Software algorithms;Software systems;Time measurement;Classification algorithms;Task analysis","","1","","31","IEEE","16 Jan 2023","","","IEEE","IEEE Conferences"
"Measurement of Similarity Between Requirement Elicitation and Requirement Specification Using Text Pre-Processing in the Cinemaloka Application","J. A. Pamungkas; Y. Priyadi; M. J. Alibasa","Department of Informatics, Telkom University, Bandung, Indonesia; Department of Software Engineering, Telkom University, Bandung, Indonesia; Department of Software Engineering, Telkom University, Bandung, Indonesia",2022 IEEE World AI IoT Congress (AIIoT),"13 Jul 2022","2022","","","672","678","There are differences in perceptions between Clients and Developers regarding software requirements specifications therefore, research is needed to determine the perceived similarity between software requirements specifications and requirements elicitation results. The SRS document used in this study is called the Cinemaloka application. This document contains business processes and Requirements Specifications related to website-based cinema ticket reservations. This study aims to measure the suitability of perceptions between developers and clients regarding the specification of software requirements that will be or are being built. There are methods that are combined in this research, namely: determining the similarity of the requirement specification with the elicitation of requirements, analyzing the text contained in the elicitation results, Text Pre-processing, and validation through Gwet's AC1. The results of the measurement of the similarity between the elicitation of requirements and the requirement specification carried out in this study resulted in a match between the applications made and the wishes of potential users/clients. Through stages such as CountVectorizer, PorterStemmer, and Cosine Similarity, resulting in a match of 0.717144. Kappa Score from Gwet's AC1 formula using Python is -0.2222, which means “Less than Chance-agreement,” while the Kappa Score value using a questionnaire filled out by the Expert is 0.5378, which means “Moderate Aggregation.”.","","978-1-6654-8453-4","10.1109/AIIoT54504.2022.9817193","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9817193","Similarity;Requirement Specification;Requirement Elicitation;Text Pre-Processing;Gwet's AC1","Motion pictures;Software;Software measurement;Artificial intelligence;Python;Business","","9","","21","IEEE","13 Jul 2022","","","IEEE","IEEE Conferences"
"In search of effective diversity: a six-language study of fault-tolerant flight control software","A. Avizienis; M. R. Lyu; W. Schutz","UCLA Dependable Computing and Fault-Tolerant Systems Laboratory, Computer Science Department, University of California, Los Angeles, CA, USA; UCLA Dependable Computing and Fault-Tolerant Systems Laboratory, Computer Science Department, University of California, Los Angeles, CA, USA; UCLA Dependable Computing and Fault-Tolerant Systems Laboratory, Computer Science Department, University of California, Los Angeles, CA, USA",[1988] The Eighteenth International Symposium on Fault-Tolerant Computing. Digest of Papers,"6 Aug 2002","1988","","","15","22","Multiversion software systems achieve fault tolerance through software redundancy and diversity. The authors investigated multiversion software systems using six different programming languages to create six versions of software for an automatic landing program. The rationale, preparation, execution, and evaluation of this investigation are reported.<>","","0-8186-0867-6","10.1109/FTCS.1988.5291","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5291","","Fault tolerance;Aerospace control;Fault tolerant systems;Aircraft manufacture;Software safety;Laboratories;Software systems;Computer languages;Computer industry;Automatic testing","","45","","","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"A Diversity Model Based on Failure Distribution and Its Application in Safety Cases","L. Chen; J. May","Safety Systems Research Centre, University of Bristol, Bristol, UK; Safety Systems Research Centre, University of Bristol, Bristol, UK",2014 Eighth International Conference on Software Security and Reliability (SERE),"15 Sep 2014","2014","","","1","10","This work develops a new basis for evaluating the reliability benefits of diverse software, based on fault injection testing. In particular, the work investigates forms of argumentation that could be used to justify diversity as a basis for the construction of safety claims. Failure distributions of two versions of diverse software under various fault conditions are revealed separately by fault injection methods, and then the common failure probability of the version-pair can be estimated. The approach is justified theoretically, and cross validated with other work. This method is also used to explain the fundamental influence of failure distributions on diversity.","","978-1-4799-4296-1","10.1109/SERE.2014.13","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6895410","Software Diversity;Safety Case;Safety Critical System;Fault Injection;Multi-version;Reliability","Software;Safety;Sociology;Statistics;Software reliability;Mathematical model","","","","22","IEEE","15 Sep 2014","","","IEEE","IEEE Conferences"
"Selecting Products for High-strength T-wise Testing of Software Product Line by Multi-Objective Method","Y. Qian; C. Zhang; F. Wang","School of Computer Science and Technology, Anhui University, Hefei, China; School of Computer Science and Technology, Anhui University, Hefei, China; School of Computer Science and Technology, Anhui University, Hefei, China",2018 IEEE International Conference on Progress in Informatics and Computing (PIC),"6 May 2019","2018","","","370","378","Combinatorial interaction testing is a hot topic in software testing. This approach has been applied to model-based testing of Software Product Line (SPL). The strategy is to generate a set of product configurations to achieve high t-wise coverage for satisfying test objective. The number of valid combinations increases explosively with the increase of interaction strength. Therefore, how to choose the minimum number of product configuration to achieve maximum t-wise coverage is the complex problem in high-strength feature interaction. This paper introduces a multi-objective method to solve such problem. We use three objectives to decide product selection: t-wise coverage, number of products and similarity. Our method can generate a set of solutions quickly and the maximum t-wise coverage can be achieved with the smallest number of products.","","978-1-5386-7672-1","10.1109/PIC.2018.8706270","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8706270","software product line;testing;t-wise;similarity;multi-objective","","","","","28","IEEE","6 May 2019","","","IEEE","IEEE Conferences"
"Effect of test completeness and redundancy measurement on post release failures — An industrial experience report","T. Gergely; Á. Beszedes; T. Gyimóthy; Milán Imre Gyalai","Department of Software Engineering, University of Szeged, Szeged, Hungary; Department of Software Engineering, University of Szeged, Szeged, Hungary; Department of Software Engineering, University of Szeged, Szeged, Hungary; Department of Software Engineering, University of Szeged, Szeged, Hungary",2010 IEEE International Conference on Software Maintenance,"25 Oct 2010","2010","","","1","10","In risk-based testing, compromises are often made to release a system in spite of knowing that it has outstanding defects. In an industrial setting, time and cost are often the “exit criteria” and - unfortunately - not the technical aspects like coverage or defect ratio. In such situations, the stakeholders accept that the remaining defects will be found after release, so sufficient resources are allocated to the “stabilization” phases following the release. It is hard for many organizations to see that such an approach is significantly costlier than trying to locate the defects earlier. We performed an empirical investigation of this for one of our industrial partners (a financial company). In this project, significant perfective maintenance was performed on the large information system. Based on changes made to the system, we carried out procedure level code coverage measurements with code level change impact analysis, and a similarity-based comparison of test cases in order to quantitatively check the completeness and redundancy of the tests performed. In addition, we logged and compared the number of defects found during testing and live operation. The data obtained were surprising for both the developers and the customer as well, leading to a major reorganization of their development, testing, and operation processes. After the reorganization, a significant improvement in these indicators for testing efficiency was observed.","1063-6773","978-1-4244-8629-8","10.1109/ICSM.2010.5609692","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5609692","Code coverage;White-box testing;Impact analysis;Test redundancy;Test similarity;Test efficiency;Risk-based testing","Testing;Redundancy;Software;Companies;Maintenance engineering;Phase measurement","","1","","20","IEEE","25 Oct 2010","","","IEEE","IEEE Conferences"
"Text Data Processing in Requirement Specifications as a Reference for Similarities Between Use Case Diagrams and Use Case Descriptions for Smart Sleeping Lamp Application Documents","T. A. Hutajulu; Y. Priyadi; A. Gandhi","Department of Informatics, Telkom University, Bandung, Indonesia; Department of Software Engineering, Telkom University, Bandung, Indonesia; Department of Software Engineering, Telkom University, Bandung, Indonesia",2022 IEEE World AI IoT Congress (AIIoT),"13 Jul 2022","2022","","","665","671","Requirement Specification is defined as a condition or capability that must be met or possessed by a system or system component to comply with contracts, standards, specifications, or in other officially enforced documents. In this study, the example of the SRS document used is the Smart Sleeping Lamp Application, a software application to help and provide solutions to everyone who experiences insomnia. There are differences in interpreting the activities that exist in the Use Case Diagram artifact, with the Use Case Description, which provides an overview of the functionality of a process, so that it can show the involvement of an activity related to the Use Case Diagram. The purpose of this study is to process text data between the Use Case Diagram and the Use Case Description contained in the Software Requirements Specification (SRS) to produce similarity between the artifacts contained in the SRS. In this study, the extraction process was implemented in several parts, namely: Use Case Description (on UCDES1, UCDES2, UCDES3, UCDES4, UCDES5), and Use Case Diagrams (on UCD01, UCD02, UCDE03, UCD04, UCDE05). There are important things produced in this study, namely: The highest similarity is found in the UCDES1 and UCD01 documents with a similarity value of 0.69713076, the highest similarity is obtained in documents between the words “sleeping” and “lights” with a similarity value of 0.7500, the highest value Kappa Score in the program python uses the Gwet's AC1 formula of 0.06097 which means “Less than Chance-agreement,” and the results obtained from the calculation of the questionnaire from the experts are 0.84787 which means “Almost Perfect.”","","978-1-6654-8453-4","10.1109/AIIoT54504.2022.9817197","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9817197","Requirement Specification;Similarity;Use Case Diagram;Use Case Description;SRS","Data processing;Software;Artificial intelligence;Standards;Contracts;Python","","7","","26","IEEE","13 Jul 2022","","","IEEE","IEEE Conferences"
"CIT4DNN: Generating Diverse and Rare Inputs for Neural Networks Using Latent Space Combinatorial Testing","S. Dola; R. McDaniel; M. B. Dwyer; M. L. Soffa","University of Virginia, Charlottesville, Virginia, USA; University of Virginia, Charlottesville, Virginia, USA; University of Virginia, Charlottesville, Virginia, USA; University of Virginia, Charlottesville, Virginia, USA",2024 IEEE/ACM 46th International Conference on Software Engineering (ICSE),"14 Jun 2024","2024","","","1446","1458","Deep neural networks (DNN) are being used in a wide range of applications including safety-critical systems. Several DNN test generation approaches have been proposed to generate fault-revealing test inputs. However, the existing test generation approaches do not systematically cover the input data distribution to test DNNs with diverse inputs, and none of the approaches investigate the relationship between rare inputs and faults. We propose CIT4DNN, an automated black-box approach to generate DNN test sets that are feature-diverse and that comprise rare inputs. CIT4DNN constructs diverse test sets by applying combinatorial interaction testing to the latent space of generative models and formulates constraints over the geometry of the latent space to generate rare and fault-revealing test inputs. Evaluation on a range of datasets and models shows that CIT4DNN generated tests are more feature diverse than the state-of-the-art, and can target rare fault-revealing testing inputs more effectively than existing methods.","1558-1225","979-8-4007-0217-4","10.1145/3597503.3639106","National Science Foundation(grant numbers:2019239,2129824,2217071); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10548914","deep neural networks;test generation;test coverage;combinatorial interaction testing","Geometry;Combinatorial testing;Closed box;Artificial neural networks;Test pattern generators;Testing;Software engineering","","","","71","CCBY","14 Jun 2024","","","IEEE","IEEE Conferences"
"Plagiarism detection based on blinded logical test automation results and detection of textual similarity between source codes","D. Santos de Campos; D. James Ferreira","Institute of Informatics (INF), Federal University of Goiás (UFG), Goiânia, GO, Brazil; Institute of Informatics (INF), Federal University of Goiás (UFG), Goiânia, GO, Brazil",2020 IEEE Frontiers in Education Conference (FIE),"4 Dec 2020","2020","","","1","9","This Research to Practice Full Paper presents in this paper. Finding logical errors is the most difficult skill for students from all sorts of disciplines that involve computer programming. Unfortunately, because of this difficulty, some students resort to plagiarism. Plagiarism corrupts the evaluation process. Several tools are used in different researches for this purpose. Recent research has defined a taxonomy of the most relevant types of plagiarism that can be found in source codes. The Hybrid Framework was made to map the student plagiarisms using NLP tecnhics and software test automation techniques for automatic exercise correction with tools available for this purpose. This framework has been tested in the laboratory with promising results.","2377-634X","978-1-7281-8961-1","10.1109/FIE44824.2020.9274098","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9274098","Plagiarism;Code similarity;Tools to Assess Learning;Natural Language Processing;Automatic Exercise Correction;TPACK","Plagiarism;Tools;Programming;Taxonomy;Programming profession;Software;Natural language processing","","3","","29","IEEE","4 Dec 2020","","","IEEE","IEEE Conferences"
"Gender Diversity and Community Smells: A Double-Replication Study on Brazilian Software Teams","C. Sarmento; T. Massoni; A. Serebrenik; G. Catolino; D. Tamburri; F. Palomba","Federal University of Campina Grande, Campina Grande, Brazil; Federal University of Campina Grande, Campina Grande, Brazil; Eindhoven University of Technology, Eindhoven, The Netherlands; Jheronimus Academy of Data Science, 's Hertogenbosch, The Netherlands; Jheronimus Academy of Data Science, 's Hertogenbosch, The Netherlands; University of Salerno, Salerno, Italy","2022 IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER)","21 Jul 2022","2022","","","273","283","Social debts in software teams are gaining increasing attention from the research community due to their potential adverse effects on software quality. For instance, community smells are indicators of sub-optimal organizational structures and may well lead to the emergence of social debt. Previous studies analyzed which factors influence the emergence/mitigation of such smells. In particular, studies by Catolino et al. showed how factors related to team composition, particularly gender diversity, correlated to the mitigation of community smells. However, a confirmation survey on 60 practitioners suggested that these results were not aligned with the experts' perceptions. In a separate survey, Catolino et al. collected the most common team refactoring strategies for those community smells. In this work we replicate two studies by those authors, focusing on the Brazilian software teams; culture-specific expectations on the behavior of people of different genders might have affected the perception of the importance of gender diversity and refactoring strategies when mitigating community smells. We translated the survey instrument used by Catolino et al. to Brazilian Portuguese and recruited 184 Brazilian developers. Re-sults did not show significant differences from the original study; indeed, participants perceived gender diversity as less valuable to mitigate community smells than such factors like experience or team size. Additionally, we performed a qualitative analysis of an open question within the questionnaire for the refactoring strategies. Brazilian developers agree with the original studies for most smells, mainly promoting restructuring communities, creating a communication plan and mentoring. We believe these results provide further evidence on the problem and its implications when managing software teams, avoiding technical debt and maintenance issues due to team communication and coordination problems.","1534-5351","978-1-6654-3786-8","10.1109/SANER53432.2022.00043","European Commission(grant numbers:RADON-H2020); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9825896","Gender Diversity;Development Teams;Commu-nity Smells;Social Debt","Leadership;Instruments;Focusing;Software quality;Maintenance engineering;Particle measurements;Software","","5","","39","IEEE","21 Jul 2022","","","IEEE","IEEE Conferences"
"Hierarchical similarity measurement model of program execution","A. Reungsinkonkarn","Department of Computer Information System, Assumption University, Bangkok, Thailand",2013 IEEE 4th International Conference on Software Engineering and Service Science,"30 Sep 2013","2013","","","255","261","The concept of similarity measurement is widely used in a number of research areas such as data mining, software testing and debugging, and software security. Several researches have been conducted to continuously improve and explore for a better and new measurement of similarity. The similarity measurement mostly deals with data, items, or features of a program. However, there is no similarity measurement for output of program execution which can be various data types including primitive, abstract and heterogeneous data types such as numeric, character, list, tree, table (relation) and object. Lack of these measurements can reduce the effectiveness of software testing techniques or the quality of vulnerability detection methods to a certain degree. This paper proposes hierarchical similarity measurement model for measuring program execution. The measurement is categorized and arranged into successive levels according to its data type, and its calculation for a higher level data type is performed based on lower level data types. Some operations performed on our similarity measurement are briefly introduced. In addition, we present a similarity graph that can be used in an optimization process.","2327-0594","978-1-4673-5000-6","10.1109/ICSESS.2013.6615300","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6615300","Similarity measurement;Data mining;Optimization;Evolution computation;Software engineering","Remuneration;Bismuth;Arrays;Weaving","","2","","9","IEEE","30 Sep 2013","","","IEEE","IEEE Conferences"
"Emulation Tool Diversity for Future Engineering Education","A. A. Periola; A. A. Alonge; K. A. Ogudo","Department of Electrical and Electronics Engineering Technology, University of Johannesburg; Department of Electrical and Electronics Engineering Technology, University of Johannesburg; Department of Electrical and Electronics Engineering Technology, University of Johannesburg",2022 IEEE IFEES World Engineering Education Forum - Global Engineering Deans Council (WEEF-GEDC),"3 Jan 2023","2022","","","1","5","Engineering academia makes use of emulation and simulation i.e software tools. These software tools should evolve to meet the new demands of provisioning of quality engineering education. This requires additional research consideration and is addressed in the presented research. The research proposes the evolution of simulation and emulation tools and describes a model wherein the intelligence is integrated in future emulation and simulation tools used in engineering education and research. The incorporation of intelligence in this case leads to a notion of emulation and simulation tool diversity. In this case, the diversity implies the choice of simulation and emulation tool that meets the learning preferences of an individual. In addition, the research presents a framework wherein the proposed solution executes its function within the environment of a higher education institution. This is done for the cases of a constrained and non-constrained engineering faculty in a higher education institution.","","978-1-6654-7528-0","10.1109/WEEF-GEDC54384.2022.9996237","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9996237","Emulation;Simulation;Computing Modelling;Engineering Education;Tool Diversity","Training;Emulation;Data acquisition;Computer architecture;Convolutional neural networks;Software tools;Engineering students","","","","25","IEEE","3 Jan 2023","","","IEEE","IEEE Conferences"
"Methods for Automatic Web Page Layout Testing and Analysis: A Review","I. Prazina; Š. Bećirović; E. Cogo; V. Okanović","Faculty of Electrical Engineering, University of Sarajevo, Sarajevo, Bosnia and Herzegovina; Faculty of Electrical Engineering, University of Sarajevo, Sarajevo, Bosnia and Herzegovina; Faculty of Electrical Engineering, University of Sarajevo, Sarajevo, Bosnia and Herzegovina; Faculty of Electrical Engineering, University of Sarajevo, Sarajevo, Bosnia and Herzegovina",IEEE Access,"15 Feb 2023","2023","11","","13948","13964","Methods for automatic analysis of user interfaces are essential for a wide range of applications in computer science and software engineering. These methods are used in software security, document archiving, human-computer interaction, software engineering, and data science. Even though these methods are essential, no single research systematically lists most of the methods and their characteristics. This paper aims to give an overview of different solutions and their applications in the separate processes of automatic analysis of user interfaces. The main focus is on the techniques that analyze web page layouts and web page structure. Web pages’ style, type of content, and even structure constantly (often drastically) change, as do methods that analyze them. The fact that most methods use very different datasets and web pages of various complexities are some of the reasons that the direct comparison of methods is difficult, if not impossible. Another fact is that the vast applications of methods practically solve similar problems. With these facts in mind, in the paper, we surveyed relevant scientific articles, categorized them, and provided an overview of how these methods have developed over time.","2169-3536","","10.1109/ACCESS.2023.3242549","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10036415","GUI similarity detection;GUI testing;HCI;information retrieval;software engineering","Web pages;Layout;Information retrieval;Graphical user interfaces;Browsers;Human computer interaction;Software engineering","","2","","73","CCBY","3 Feb 2023","","","IEEE","IEEE Journals"
"Similarity Software Requirement Specification (SRS) Elicitation Based on the Requirement Statement Using Text Mining on the MNC Play Inventory Management Application","A. Azzam; Y. Priyadi; J. H. Husen","Department of Informatics, Telkom University, Bandung, Indonesia; Department of Software Engineering, Telkom University, Bandung, Indonesia; Department of Software Engineering, Telkom University, Bandung, Indonesia",2021 4th International Conference of Computer and Informatics Engineering (IC2IE),"27 Dec 2021","2021","","","123","128","In the software development stage, there are needs analysis activities carried out through elicitation activities, which will produce requirements specification documents. In this document, there is a discrepancy in the perception of elicitation results between developers and clients regarding software requirements based on two methods, namely: elicitation and the Requirement Statement. There are specific steps to achieve this goal, namely: determining the similarity between the software requirements specifications and the elicitation results, analyzing the text contained in the elicitation results using the text mining method, and testing the validity and reliability of the research results through the use of Gwet's AC1 formula. The results obtained are the document with the highest similarity value is the 6th document, namely ""The manager can approve items that the supervisor has approved,"" and the 8th document, namely ""Admin can approve items that supervisors and managers have approved."" The resulting similarity figure is 0.927587, which means that the similarity level is very high from the number, which is close to number 1.","","978-1-6654-4288-6","10.1109/IC2IE53219.2021.9649023","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9649023","elicitation;similarity;software requirement specification;requirement sStatement;text mining","Text mining;Inventory management;Software;Software reliability;Informatics;Testing","","9","","31","IEEE","27 Dec 2021","","","IEEE","IEEE Conferences"
"scenoRITA: Generating Diverse, Fully Mutable, Test Scenarios for Autonomous Vehicle Planning","Y. Huai; S. Almanee; Y. Chen; X. Wu; Q. A. Chen; J. Garcia","University of California Irvine, Irvine, CA, USA; University of California Irvine, Irvine, CA, USA; University of California Irvine, Irvine, CA, USA; University of California Irvine, Irvine, CA, USA; University of California Irvine, Irvine, CA, USA; University of California Irvine, Irvine, CA, USA",IEEE Transactions on Software Engineering,"16 Oct 2023","2023","49","10","4656","4676","Autonomous Vehicles (AVs) leverage advanced sensing and networking technologies (e.g., camera, LiDAR, RADAR, GPS, DSRC, 5G, etc.) to enable safe and efficient driving without human drivers. Although still in its infancy, AV technology is becoming increasingly common and could radically transform our transportation system and by extension, our economy and society. As a result, there is tremendous global enthusiasm for research, development, and deployment of AVs, e.g., self-driving taxis and trucks from Waymo and Baidu. The current practice for testing AVs uses virtual tests—where AVs are tested in software simulations—since they offer a more efficient and safer alternative compared to field operational tests. Specifically, search-based approaches are used to find particularly critical situations. These approaches provide an opportunity to automatically generate tests; however, systematically creating valid and effective tests for AV software remains a major challenge. To address this challenge, we introduce scenoRITA, a test generation approach for AVs that uses an evolutionary algorithm with (1) a novel gene representation that allows obstacles to be fully mutable, hence, resulting in more reported violations and more diverse scenarios, (2) 5 test oracles to determine both safety and motion sickness-inducing violations and (3) a novel technique to identify and eliminate duplicate tests. Our extensive evaluation shows that scenoRITA can produce test scenarios that are more effective in revealing ADS bugs and more diverse in covering different parts of the map compared to other state-of-the-art test generation approaches.","1939-3520","","10.1109/TSE.2023.3309610","NSF(grant numbers:1823262,1929771,1932464,2145493); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10234383","Embedded/cyber-physical systems;search-based software engineering;software testing","Automobiles;Accidents;Safety;Trajectory;Test pattern generators;Manuals;Web and internet services","","2","","123","IEEE","30 Aug 2023","","","IEEE","IEEE Journals"
"Are We There Yet? Filling the Gap Between Binary Similarity Analysis and Binary Software Composition Analysis","H. Wang; Z. Liu; S. Wang; Y. Wang; Q. Tang; S. Nie; S. Wu","Hong Kong University of Science and Technology; Hong Kong University of Science and Technology; Hong Kong University of Science and Technology; Northeastern University, China; Keen Security Lab, Tencent; Keen Security Lab, Tencent; Keen Security Lab, Tencent",2024 IEEE 9th European Symposium on Security and Privacy (EuroS&P),"22 Aug 2024","2024","","","506","523","Software composition analysis (SCA) has attracted the attention of the industry and academic community in recent years. Given a piece of program source code, SCA facilitates extracting certain components from the input program and matching the extracted components with opensource software (OSS) libraries. Despite the prosperous development of SCA, binary SCA (BSCA) is highly challenging and still underdeveloped. Few available BSCA solutions are either closed source (for commercial usage) or suffer from low performance. Nevertheless, a related line of research, binary similarity analysis (BSA), which decides the similarity between two pieces of binary code, has been progressively developed in academia for decades. De facto BSA techniques, often based on deep learning, efficiently analyze large-scale executables with high accuracy. This study explores bridging the gap between state-of-the-art (SOTA) BSA and BSCA. We spent considerable manual effort building the first large real-world benchmark dataset, containing over 55 million lines of C/C++ code. Then, we establish our BSCA pipeline by extending and calibrating the SOTA SCA pipeline. Particularly, we concretize the key procedure of BSCA, namely matching a binary component with OSS using six SOTA BSA techniques. Evaluation using our benchmark dataset reveals that simply employing BSA in BSCA exhibits less desirable accuracy, as BSCA faces unique challenges. After inspecting the failed cases, we propose three enhancements whose hybrid usage improves the F1 score of BSCA by over 30% and outperforms SOTA commercial BSCA software. Our experiment on 1-day vulnerability detection demonstrates our BSCA framework's effectiveness. We also discuss several open challenges and potential solutions to augment BSCA solutions.","2995-1356","979-8-3503-5425-6","10.1109/EuroSP60621.2024.00034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10629030","Software composition analysis;Software reuse;Binary code analysis;Binary similarity analysis;Vulnerability detection","Industries;Accuracy;Source coding;Pipelines;Manuals;Benchmark testing;Software","","","","106","IEEE","22 Aug 2024","","","IEEE","IEEE Conferences"
"Improving fault localization for Simulink models using search-based testing and prediction models","B. Liu; Lucia; S. Nejati; L. C. Briand","SnT Centre, University of Luxembourg, Luxembourg; SnT Centre, University of Luxembourg, Luxembourg; SnT Centre, University of Luxembourg, Luxembourg; SnT Centre, University of Luxembourg, Luxembourg","2017 IEEE 24th International Conference on Software Analysis, Evolution and Reengineering (SANER)","23 Mar 2017","2017","","","359","370","One promising way to improve the accuracy of fault localization based on statistical debugging is to increase diversity among test cases in the underlying test suite. In many practical situations, adding test cases is not a cost-free option because test oracles are developed manually or running test cases is expensive. Hence, we require to have test suites that are both diverse and small to improve debugging. In this paper, we focus on improving fault localization of Simulink models by generating test cases. We identify three test objectives that aim to increase test suite diversity. We use these objectives in a search-based algorithm to generate diversified but small test suites. To further minimize test suite sizes, we develop a prediction model to stop test generation when adding test cases is unlikely to improve fault localization. We evaluate our approach using three industrial subjects. Our results show (1) the three selected test objectives are able to significantly improve the accuracy of fault localization for small test suite sizes, and (2) our prediction model is able to maintain almost the same fault localization accuracy while reducing the average number of newly generated test cases by more than half.","","978-1-5090-5501-2","10.1109/SANER.2017.7884636","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7884636","Fault localization;Simulink models;search-based testing;test suite diversity;supervised learning","Software packages;Debugging;Computational modeling;Ranking (statistics);Predictive models;Testing;Adaptation models","","29","","86","IEEE","23 Mar 2017","","","IEEE","IEEE Conferences"
