"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Challenges of the Dynamic Detection of Functionally Similar Code Fragments","F. Deissenboeck; L. Heinemann; B. Hummel; S. Wagner","Technische Universität München, Germany; Technische Universität München, Germany; Technische Universität München, Germany; University of Stuttgart, Germany",2012 16th European Conference on Software Maintenance and Reengineering,"5 Apr 2012","2012","","","299","308","Classic clone detection approaches are hardly capable of finding redundant code that has been developed independently, i.e., is not the result of copy&paste. To automatically detect such functionally similar code of independent origin, we experimented with a dynamic detection approach that applies random testing to selected chunks of code similar to Jiang&Su's approach. We found that such an approach faces several limitations in its application to diverse Java systems. This paper details on our insights regarding these challenges of dynamic detection of functionally similar code fragments. Our findings support a substantiated discussion on detection approaches and serve as a starting point for future research.","1534-5351","978-0-7695-4666-7","10.1109/CSMR.2012.38","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6178896","dynamic analysis;functional similarity","Cloning;Java;Pipelines;Software systems;Measurement;Testing;Detectors","","20","","10","IEEE","5 Apr 2012","","","IEEE","IEEE Conferences"
"Towards Developer-Centered Secure Coding Training","V. Pikulin; D. Kubo; K. Nissanka; S. Bandara; M. A. Shamsiemon; A. Yasmin; A. Jayatilaka; A. Madugalla; T. Kanij","Depatment of Engineering, Monash University, Kuala Lumpur, Malaysia; Depatment of Engineering, Monash University, Kuala Lumpur, Malaysia; Depatment of Engineering, Monash University, Kuala Lumpur, Malaysia; Depatment of Engineering, Monash University, Kuala Lumpur, Malaysia; Depatment of Engineering, Monash University, Kuala Lumpur, Malaysia; Depatment of Engineering, Monash University, Kuala Lumpur, Malaysia; Centre for Research on Engineering Software Technologies (CREST), The University of Adelaide, Adelaide, Australia; Department of Software Systems and Cybersecurity, Monash University, Melbourne, Australia; Department of Software Systems and Cybersecurity, Monash University, Melbourne, Australia",2023 38th IEEE/ACM International Conference on Automated Software Engineering Workshops (ASEW),"2 Nov 2023","2023","","","24","31","Software security continues to be a matter of concern for both end-users and developers, with the cost of potential lapses expected to become larger as software plays a larger role in society. Despite investments in secure coding training programmes, organisations are not achieving the expected success rate. An often overlooked reason for this among many others is that current training programmes are not tailored to consider the diversity among software developers as it relates to human aspects. In this research, data was gathered from software developers of various backgrounds on their perceptions of secure coding training, their expectations from and challenges with such a training program. The findings suggest that developers with personality traits of agreeableness tend to ignore secure coding standards. Additionally, developers with higher work experience tend to demand storage management, responsible use of privileges, security and privacy laws and testing topics to be included in the secure coding training. Furthermore, in terms of training structure, developers with higher openness tend to demand hands-on training to be included. The study's findings seek to inform future researchers and organisations on factors to consider when designing adaptive secure coding programs that would address the needs of developers from different backgrounds.","2151-0849","979-8-3503-3032-8","10.1109/ASEW60602.2023.00008","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10298735","Secure Coding;Programming;Cybersecurity;Training;Developers;Diversity;Human Aspects","Training;Privacy;Storage management;Encoding;Software;Security;Standards","","1","","21","IEEE","2 Nov 2023","","","IEEE","IEEE Conferences"
"Using Program Data-State Diversity in Test Data Search","M. Alshraideh; L. Bottaci","Department of Computer Science, University of Hull, Hull, UK; Department of Computer Science, University of Hull, Hull, UK",Testing: Academic & Industrial Conference - Practice And Research Techniques (TAIC PART'06),"16 Oct 2006","2006","","","107","114","Search-based automatic software test data generation for structural testing depends on the instrumentation of the test goal to construct a many-valued function which is then optimised. The method encounters difficulty when the search is in a region in which the function is not able to discriminate between different candidate test cases because it returns a constant value. A typical example of this problem arises in the instrumentation of branch predicates that depend on the value of a boolean-valued (flag) variable. Existing transformation techniques can solve many cases of the problem but there are situations for which transformation techniques are inadequate. This paper presents a technique for directing the search when the function that instruments the test goal is not able to discriminate candidate test inputs. The new technique depends on introducing program data-state diversity as an additional search goal. The search is guided by a new evaluation (cost) function made up of two parts, one depends on the conventional instrumentation of the test goal, the other depends on the diversity of the data-states produced during execution of the program under test. The method is demonstrated for a number of example programs for which existing methods are inadequate.","","0-7695-2672-1","10.1109/TAIC-PART.2006.37","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1691676","","Automatic testing;Instruments;Cost function;Software testing;Computer science;Search methods;Genetic algorithms","","1","","18","IEEE","16 Oct 2006","","","IEEE","IEEE Conferences"
"Cloned Buggy Code Detection in Practice Using Normalized Compression Distance","T. Ishio; N. Maeda; K. Shibuya; K. Inoue","Nara Institute of Science and Technology, Nara, Japan; NEC Corporation, Tokyo, Japan; NEC Corporation, Tokyo, Japan; Osaka University, Osaka, Japan",2018 IEEE International Conference on Software Maintenance and Evolution (ICSME),"11 Nov 2018","2018","","","591","594","Software developers often write similar source code fragments in a software product. Since such code fragments may include the same mistake, developers have to inspect code clones if they found a bug in their code. In this study, we developed a tool to detect clones of a faulty code fragment for a software company, since existing code clone detection tools do not fit the requirements of the company. The tool employs Normalized Compression Distance for source code comparison, because its definition is understandable for developers, and also it is easy to support multiple programming languages. We conducted two experiments using an existing research dataset and actual examples. Based on the evidence, the tool has been deployed in several projects in the company.","2576-3148","978-1-5386-7870-1","10.1109/ICSME.2018.00022","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8530071","Code clone detection;Source code similarity;Source code search;Bug fix;Development tool","Tools;Cloning;Companies;Computer bugs;Benchmark testing;Microsoft Windows","","7","","18","IEEE","11 Nov 2018","","","IEEE","IEEE Conferences"
"Sparse Measurement Algorithm Execution Time Prediction on Heterogeneous Edge Devices for Early Stage Software-Hardware Matching","B. Rupprecht; B. Vogel-Heuser; J. Möhrle; D. Hujo; Y. Wang","Institute of Automation and Information Systems, School of Engineering and Design Technical, Technical University of Munich; Institute of Automation and Information Systems, School of Engineering and Design Technical, Technical University of Munich; Institute of Automation and Information Systems, School of Engineering and Design Technical, Technical University of Munich; Institute of Automation and Information Systems, School of Engineering and Design Technical, Technical University of Munich; Institute of Automation and Information Systems, School of Engineering and Design Technical, Technical University of Munich",2024 IEEE 7th International Conference on Industrial Cyber-Physical Systems (ICPS),"26 Aug 2024","2024","","","1","8","The design and implementation of edge computing solutions needs elaborate knowledge about the inter-dependencies of software and hardware, which are also often developed parallel to meet performance requirements like time constraints. However, the suitability of hardware to execute a given algorithm and vice versa is often assessed by time-consuming trial-and-error approaches. For algorithm assessment, the execution time is crucial. However, existing execution time estimation approaches usually rely on either thorough timing models for the underlying hardware or vast amounts of measurements. Consequently, these approaches are not feasible for an early design stage, where an assessment with limited effort is crucial. Thus, this paper tries to overcome those limitations by comparing a parametric and a non-parametric execution time prediction approach suitable for an early design stage. The evaluation with four edge devices out of heterogeneous categories using measured data is a first attempt at generalizability. A selection of four different algorithms applicable in smart manufacturing and benchmarking ensures the approaches’ broad applicability. The parametric and non-parametric model comparison shows the trade-off between source code analysis and performing measurements.","2769-3899","979-8-3503-6301-2","10.1109/ICPS59941.2024.10640034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10640034","Execution time modeling;execution time prediction;performance benchmarking;software-hardware matching;edge devices","Source coding;Software algorithms;Benchmark testing;Predictive models;Prediction algorithms;Hardware;Software","","","","20","IEEE","26 Aug 2024","","","IEEE","IEEE Conferences"
"Best Parameter Selection Of Rabin-Karp Algorithm In Detecting Document Similarity","A. D. Hartanto; A. Syaputra; Y. Pristyanto","Faculty of Computer Science, Universitas Amikom Yogyakarta, Yogyakarta, Indonesia; Faculty of Computer Science, Universitas Amikom Yogyakarta, Yogyakarta, Indonesia; Faculty of Computer Science, Universitas Amikom Yogyakarta, Yogyakarta, Indonesia",2019 International Conference on Information and Communications Technology (ICOIACT),"23 Dec 2019","2019","","","457","461","Text mining is usually used to detect document similarities and plagiarism. The field of education is one area that is prone to plagiarism. Plagiarism can kill someone's creativity because this action does not require energy and does not have to think hard. Therefore, the act of plagiarism must be prevented from causing harm to various parties. By using matching strings on documents, it can be used to detect plagiarism. One method that can be used is Rabin-Karp Algorithm, but in several studies that have been done the researchers did not test the k-gram value and database value, in theory, this would affect the performance of the Rabin-Karp Algorithm. Therefore in this study, the selection of k-gram values and prime bases was conducted to determine the effect on the performance of the Rabin-Karp Algorithm. The results showed that the selection of gram values and prime bases affected the processing time in testing the data and the similarity values of the documents being tested. In this study the value of k = 5 on k-gram has the fastest time for the testing process, both testing with multiple data 25 and testing the data for all amounts of data the number is 300.","","978-1-7281-1655-6","10.1109/ICOIACT46704.2019.8938458","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8938458","Text Mining;Rabin-Karp;Parameter Selection;Document Similarity","Plagiarism;Testing;Computer science;Text mining;Information and communication technology;Flowcharts;Filtering","","6","","15","IEEE","23 Dec 2019","","","IEEE","IEEE Conferences"
"Collaborative Filtering Method with the use of Production Rules","A. S. Mohammed; Y. Meleshko; S. Balaji B; S. Serhii","Dept of Computer Engineering, Lebanese French University, Salahaddin University, Erbil, KR-Iraq; Dept of Cyber Security & Software, Central Ukrainian National Technical University, Kropyvnytskyi, Ukraine; Dept of Information Technology, Lebanese French University, Erbil, KR-Iraq; Dept of Computer Science and Programming, National Technical University (Kharkiv Polytechnic Institute), Ukraine",2019 International Conference on Computational Intelligence and Knowledge Economy (ICCIKE),"20 Feb 2020","2019","","","387","391","this paper proposes a new collaborative filtering method with the calculation of unknown similarity coefficients between users via the application of production rules, which aims to improve the work quality of recommendation systems, to develop of production rules for the developed system. The methods used are: graph theory, the theory of algorithms, mathematical statistics, object-oriented programming, and fuzzy logic. The developed systems are new collaborative filtering method with the definition of unknown similarity coefficients between users through the application of production rules was developed, software for the implementation and testing of this method was developed, experiments on the developed software was conducted. The production rules to determine unknown similarity coefficients in recommendation systems was proposed. The new method of collaborative filtering with the application of production rules has been developed to find unknown similarity coefficients between users that may be possibly used to improve the work quality of the recommendation system. The conducted experiments showed that the developed method enhances the quality indicators of the recommendation system, such as item space coverage and the total number of predicted preferences of users.","","978-1-7281-3778-0","10.1109/ICCIKE47802.2019.9004257","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9004257","recommendation systems;production rules;collaborative filtering;similarity coefficients","Collaboration;Production;Information filters;Computational intelligence;Software","","1","","13","IEEE","20 Feb 2020","","","IEEE","IEEE Conferences"
"Building software engineering teams that work: The impact of dominance on group conflict and Performance outcomes","T. L. Lewis; W. J. Smith",Radford University; Virginia Technology,2008 38th Annual Frontiers in Education Conference,"22 Dec 2008","2008","","","S3H-1","S3H-6","This project is designed to build on theories of team composition and proposes an innovative way of assigning students to teams. Currently, professors are using a variety of team assignment techniques to form software engineering teams. This research believes that a contributing factor to the undesired outcomes (i.e., low performing teams and high levels of conflict) of software engineering teams is that the teams were not formed using ldquorelevant and salientrdquo criteria. To address the relevance issue, we test the impact of problem solving preferences (a sub-set of the MBTI scale) on group conflict and performance. We then test the extent to which the numerical dominance (i.e., salience) of problem solving styles influences conflict and performance. It was found that dominance of problem solving styles is related to negative team outcomes. We conclude by discussing ways in which instructors and team members may minimize negative team outcomes when there is no choice other than forming a team with one dominant problem solving preference.","2377-634X","978-1-4244-1969-2","10.1109/FIE.2008.4720498","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4720498","MBTI;Numerical Dominance;Problem Solving Style;Team Diversity;Team Dynamics","Software engineering;Problem-solving;Testing;Demography;Buildings;Teamwork;Programming;Software design;Information technology;Technological innovation","","7","","25","IEEE","22 Dec 2008","","","IEEE","IEEE Conferences"
"DistSim - Scalable Distributed in-Memory Semantic Similarity Estimation for RDF Knowledge Graphs","C. F. Draschner; J. Lehmann; H. Jabeen","University of Bonn, Bonn, Germany; University of Bonn, Bonn, Germany; University of Cologne, Cologne, Germany",2021 IEEE 15th International Conference on Semantic Computing (ICSC),"3 Mar 2021","2021","","","333","336","In this paper, we present DistSim, a Scalable Distributed in-Memory Semantic Similarity Estimation framework for Knowledge Graphs. DistSim provides a multitude of state-of-the-art similarity estimators. We have developed the Similarity Estimation Pipeline by combining generic software modules. For large scale RDF data, DistSim proposes MinHash with locality sensitivity hashing to achieve better scalability over all-pair similarity estimations. The modules of DistSim can be set up using a multitude of (hyper)-parameters allowing to adjust the tradeoff between information taken into account, and processing time. Furthermore, the output of the Similarity Estimation Pipeline is native RDF. DistSim is integrated into the SANSA stack, documented in scala-docs, and covered by unit tests. Additionally, the variables and provided methods follow the Apache Spark MLlib name-space conventions. The performance of DistSim was tested over a distributed cluster, for the dimensions of data set size and processing power versus processing time, which shows the scalability of DistSim w.r.t. increasing data set sizes and processing power. DistSim is already in use for solving several RDF data analytics related use cases. Additionally, DistSim is available and integrated into the open-source GitHub project SANSA.","2325-6516","978-1-7281-8899-7","10.1109/ICSC50631.2021.00062","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9364473","Distributed RDF Analytics;Scalable Semantic Similarity Estimation;Knowledge Graph Data Analytics Pipeline;SANSA","Scalability;Semantics;Pipelines;Estimation;Distributed databases;Resource description framework;Software development management","","3","","21","IEEE","3 Mar 2021","","","IEEE","IEEE Conferences"
"Superpixel-level sparse representation-based classification for hyperspectral imagery","S. Jia; B. Deng; X. Jia","College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, Guangdong, CN; Coll. of Comput. Sci. & Software Eng., Shenzhen University, Shenzhen, Guangdong, CN; College of Computer Science and Software Engineering, Shenzhen University, Sydney, NSW, AU",2016 IEEE International Geoscience and Remote Sensing Symposium (IGARSS),"3 Nov 2016","2016","","","3302","3305","Sparse representation-based classification (SRC) assigns a test sample to the class with minimal representation error via a sparse linear combination of all the training samples, which has successfully been applied to hyperspectral imagery (HSI). Meanwhile, spatial information, that means the adjacent pixels belong to the same class with a high probability, is a valuable complement to the spectral information. In this paper, we propose an efficient method for HSI classification by using superpixel based sparse representation-based classification (SP-SRC). One superpixel can be regarded as a small region consisting of a number of pixels with similar spectral characteristics. The novel method utilizes superpixel to exploit spatial information which can greatly improve classification accuracy. Specifically, SRC is firstly used to classifier the HSI. Then an efficient segmentation algorithm is adopted to divide the HSI into disjoint superpixels. Finally, each superpixel is used to fuse the results of the SRC classifier. Experimental results on the widely-used Indian Pines hyperspectral imagery have shown that the proposed SP-SRC approach could achieve better performance than the pixel-wise SRC method.","2153-7003","978-1-5090-3332-4","10.1109/IGARSS.2016.7729854","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7729854","Hyperspectral imagery;superpixel;sparse representation-based classification","Hyperspectral imaging;Training;Image segmentation;Erbium;Algorithm design and analysis;Feature extraction","","5","","15","IEEE","3 Nov 2016","","","IEEE","IEEE Conferences"
"Incremental sparse linear regression algorithms for face recognition","X. Liu; J. Liu; X. Liu; Z. Kong; X. Yang","School of Mathematics, South China University of Technology, Guangzhou, P.R. China; The AutoNavi Alibaba Group, Beijing, P.R. China; State Key Lab. for Novel Software Technology, Nanjing University, Nanjing, P.R. China; Department of Software Engineering, South China University of Technology, Panyu, P.R. China; Department of Software Engineering, South China University of Technology, Panyu, P.R. China",2018 Tenth International Conference on Advanced Computational Intelligence (ICACI),"11 Jun 2018","2018","","","69","74","Recently, a face identification algorithm naming Linear Regression Classification(LRC) is proposed, which uses a basic idea that data from the same class lie on a linear subspace and achieves better performance compared to the benchmark algorithms. However, solution of LRC involves computing the inverse matrix which is a time consuming thing for larger datasets. To overcome this limitation, in this study, considering that sparsity has good discriminative nature for classifying, we first propose an incremental sparse linear regression classification algorithm (ISLRC) for face recognition. When dealing with larger datasets by incremental learning, with the new training samples coming, ISLRC has a simple analytical solution only involving matrix multiplication and leads to a high running efficiency. Then, motivated by the facts that face images are naturally tensors and a compact and meaningful representations of tensor data can be obtained by multilinear principle component analysis (MPCA), we extend ISLRC to tensor patterns and propose an MPCA based ISLRC algorithm (MPCA-ISLRC). Experimental results on face recognition show that in most cases, ISLRC and MPCA-ISLRC are superior to the benchmark methods in test accuracy and training time for larger face image datasets.","","978-1-5386-4362-4","10.1109/ICACI.2018.8377583","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8377583","Linear Regression Classification;Sparse Representation;Incremental Learning;Face Recognition;Tensor","Classification algorithms;Tensile stress;Training;Face;Linear regression;Face recognition;Training data","","2","","17","IEEE","11 Jun 2018","","","IEEE","IEEE Conferences"
"Impact Analysis of Syntactic and Semantic Similarities on Patch Prioritization in Automated Program Repair","M. Asad; K. K. Ganguly; K. Sakib","Institute of Information Technology University of Dhaka, Dhaka, Bangladesh; Institute of Information Technology University of Dhaka, Dhaka, Bangladesh; Institute of Information Technology University of Dhaka, Dhaka, Bangladesh",2019 IEEE International Conference on Software Maintenance and Evolution (ICSME),"5 Dec 2019","2019","","","328","332","Patch prioritization means sorting candidate patches based on probability of correctness. It helps to minimize the bug fixing time and maximize the precision of an automated program repairing technique. Approaches in the literature use either syntactic or semantic similarity between faulty code and fixing element to prioritize patches. Unlike others, this paper aims at analyzing the impact of combining syntactic and semantic similarities on patch prioritization. As a pilot study, it uses genealogical and variable similarity to measure semantic similarity, and normalized longest common subsequence to capture syntactic similarity. For evaluating the approach, 22 replacement mutation bugs from IntroClassJava benchmark were used. The approach repairs all the 22 bugs and achieves a precision of 100%.","2576-3148","978-1-7281-3094-1","10.1109/ICSME.2019.00050","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8918958","patch prioritization;semantic similarity;syntactic similarity;automated program repair","Computer bugs;Syntactics;Semantics;Maintenance engineering;Measurement;Benchmark testing;Information technology","","8","","17","IEEE","5 Dec 2019","","","IEEE","IEEE Conferences"
"One-Dimensional Soft-Demapping Algorithms for Rotated QAM and Software Implementation on DSP","K. Kim; N. Basutkar; K. Bae; P. Xue; H. Yang","Samsung Electronics, Samsung Advanced Institute of Technology, Yongin, Gyeonggi, South Korea; Samsung Electronics, Samsung Advanced Institute of Technology, Yongin, Gyeonggi, South Korea; Samsung Electronics, Samsung Advanced Institute of Technology, Yongin, Gyeonggi, South Korea; Samsung Electronics, Samsung Advanced Institute of Technology, Yongin, Gyeonggi, South Korea; Samsung Electronics, Samsung Advanced Institute of Technology, Yongin, Gyeonggi, South Korea",IEEE Transactions on Signal Processing,"10 Jul 2013","2013","61","15","3918","3930","To improve detection performance of quadrature amplitude modulation (QAM), signal space diversity (SSD) has been exploited and adopted for the second generation of digital video broadcasting (DVB-T2) system. Maximum-likelihood detection (MLD) to get full SSD is avoided because of enormous computational complexity. Its max-log approximated detection (full search algorithm) and subregion based soft-demappers are also too complex to be implemented due to their two-dimensional (2D) Euclidean distance calculation. In particular, the complexity becomes the main burden for the software implementation, which is attractive for multistandard broadcasting receivers. To tackle the main bottleneck, we propose one-dimensional (1D) soft-demappers. By reformulating a rotated QAM signal as two layered pulse amplitude modulation (PAM) signals, the full search algorithm is simplified to an MMSE decorrelation followed by 1D soft-demapping, where Gaussian approximation is used for the interferences. Additional interference cancellation is considered to further suppress its residual interference. For 256-QAM with 4/5 code rate in memoryless Rayleigh channels with/without erasures, the performance gap to the full search is within 0.15 dB at 10-3 bit error rate (BER), while the complexity is less than 8%. Due to the significant complexity reduction of the proposed algorithms, the software implementation of a DVB-T2 receiver on DSP is feasible with 73% less computations than the one with the full-search-based soft-demapper.","1941-0476","","10.1109/TSP.2013.2262681","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6515394","Coarse-grained reconfigurable array (CGRA) architecture;digital signal processor (DSP);interference cancellation (IC);log likelihood ratio (LLR);minimum mean square error (MMSE);rotated QAM;signal space diversity (SSD);soft-demapping;software defined radio (SDR)","Quadrature amplitude modulation;Complexity theory;Software algorithms;Signal processing algorithms;Approximation algorithms;Decorrelation;Software","","12","1","29","IEEE","13 May 2013","","","IEEE","IEEE Journals"
"Compressive Sensing based Software Defined GPR for Subsurface Imaging","Y. Zhang; D. Orfeo; D. Huston; T. Xia","School of Engineering, University of Vermont, Burlington, VT, USA; School of Engineering, University of Vermont, Burlington, VT, USA; School of Engineering, University of Vermont, Burlington, VT, USA; School of Engineering, University of Vermont, Burlington, VT, USA",2021 IEEE Radar Conference (RadarConf21),"18 Jun 2021","2021","","","1","6","This paper presents the design of a new ground penetrating radar (GPR) integrating software defined radio (SDR) and compressive sensing (CS) technologies. In recent literature, SDR has been explored for designing GPR in the way of stepped-frequency continuous wave (SFCW) radar. In the operation, the software defined GPR (SD GPR) radiates a series of sinusoidal signals of evenly spaced frequencies at each scan position. The reflection signals of all frequency tones are received and their amplitude and phase responses are measured and characterized. As each individual frequency tone needs to be generated, transmitted and received in sequence, it results in a slow scan speed. In this study, compressive sensing is explored to expedite SD GPR operation speed. For SD GPR subsurface survey, when the target area is spatially sparse, i.e. the buried objects are sparsely distributed, In addition, we develop a CS based signal processing algorithm specifically for improving image quality and reducing the clutter. To reconstruct the image correctly, an automatic parameter selection algorithm based on the structural similarity index measure (SSIM) is proposed. For validation, a laboratory test was conducted. The experimental results demonstrate that the CS imaging algorithm produces less clutter comparing with the traditional GPR image algorithms, such as the time domain back projection (BPA) method.","2375-5318","978-1-7281-7609-3","10.1109/RadarConf2147009.2021.9455291","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9455291","Software Defined GPR;Subsurface Imaging;Compressive Sensing;Structural Similarity Index Measure (SSIM)","Ground penetrating radar;Software algorithms;Signal processing algorithms;Radar imaging;Software;Frequency measurement;Indexes","","4","","21","IEEE","18 Jun 2021","","","IEEE","IEEE Conferences"
"Tibetan Few-Shot Learning Model Based on Matching Networks","Z. Zhang; G. Xiong; Y. Yu; X. Wang; X. Feng; N. Tashi","School of Information and Software Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Software Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Software Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Software Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Software Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information Science and Technology, Tibet University, Lhasa, China",2023 International Conference on Neuromorphic Computing (ICNC),"19 Mar 2024","2023","","","446","451","This paper highlights the low-resource Tibetan few-shot learning model and establishes accuracy benchmarks utilizing Matching Networks (MN). Addressing the issues of low quality and limited usability in the existing Tibetan-Chinese parallel corpus, this paper constructs a small-scale and high-quality Tibetan-Chinese parallel corpus containing 110,000 sentence pairs using data filtering, deduplication, deletion of blank lines, and special symbol processing. Based on full context embeddings, Softmax-based attention mechanisms, and similarity metrics, the Tibetan few-shot learning model based on MN is proposed to help the model learn logical Tibetan knowledge rapidly from few-shot data. Different distance metrics on Cosine, Euclidean, Poincare, and Minkowski distances are used to test the accuracy of the Tibetan k-shot learning model, which provides a unified and reliable benchmark for the Tibetan few-shot learning tasks. This research provides substantial assistance in solving the issues of machine learning performing poorly in low-resource settings. The experiment results demonstrate that the accuracy of all metrics is improved with the number of shots increased, and Euclidean distance performs well in 5-way 1-shot learning, cosine performs well in 5-way 2-shot learning, and Minkowski distance $(\mathrm{p}=3)$ shows excellent accuracy in 5-way 3-shot learning. Notably, we used our own Tibetan data set and succeeded in enhancing accuracy by a noteworthy 1.6% in a 5-way 3-shot setup.","","979-8-3503-1688-9","10.1109/ICNC59488.2023.10462784","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10462784","Tibetan;few-shot learning;matching networks;machine learning;similarity metrics","Measurement;Training;Symbols;Benchmark testing;Solids;Data models;Usability","","","","20","IEEE","19 Mar 2024","","","IEEE","IEEE Conferences"
"Adaptive Multi-Hash Similarity Fusion for Remote Sensing Image Retrieval","J. Yu; H. Li; Y. Ge; H. Shao; J. Xiong","Software School, Nanchang Hongkong University, Nanchang, Jiangxi, China; School of Arts, Media and Computers, Jiangxi Tourism and Commerce Vocational College, Nanchang, Jiangxi, China; Software School, Nanchang Hongkong University, Nanchang, Jiangxi, China; Software School, Nanchang Hongkong University, Nanchang, Jiangxi, China; Software School, Nanchang Hongkong University, Nanchang, Jiangxi, China","2024 5th International Conference on Geology, Mapping and Remote Sensing (ICGMRS)","9 Jul 2024","2024","","","117","121","With the exponential growth of remote sensing (RS) images, content-based remote sensing image retrieval (CBRSIR) has become an effective method to retrieve target images from RS data. However, existing CBRSIR methods often rely on a single feature, which fails to fully capture the rich and complex visual content. To address this limitation, we propose an adaptive multi-hash similarity fusion method for RSIR. Firstly, deep features and manual features are extracted to provide varying perspectives on the image. Secondly, in order to enhance retrieval efficiency, these features are transformed into low-dimensional hash codes through the probability ordinal-preserving semantic hashing method. Finally, various hash similarities are fused to capitalize on the complementarity of different views and narrow the semantic gap. Given that different hash similarities contribute disparately to the final retrieval result during fusion, determining the weight distribution is critical for enhancing the fusion effect. Therefore, the mean average precision results are utilized to adaptively determine fusion weights. Experiments on two benchmark datasets demonstrate that the proposed method outperforms other RSIR methods. Comparative experiments with exhaustive weighting reveal the simplicity and effectiveness of our adaptive weight allocation method.","","979-8-3503-6571-9","10.1109/ICGMRS62107.2024.10581361","China National Science Foundation(grant numbers:42261070,41801288); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10581361","Remote sensing image retrieval;Hashing similarity fusion;Adaptive weight assignment;Deep features;Manual features","Visualization;Codes;Geology;Semantics;Image retrieval;Manuals;Benchmark testing","","","","17","IEEE","9 Jul 2024","","","IEEE","IEEE Conferences"
"Assessment of Data Diversity Methods for Software Fault Tolerance Based on Mutation Analysis","G. Gallardo; J. May; J. C. Gallardo","University of Bristol, UK; Safety Systems Research Centre (SSRC), University of Bristol, UK; SSRC, UK",Second Workshop on Mutation Analysis (Mutation 2006 - ISSRE Workshops 2006),"2 Apr 2007","2006","","","6","6","One of the main concerns in safety-critical software is to ensure sufficient reliability because proof of the absence of systematic failures has proved to be an unrealistic goal. fault-tolerance (FT) is one method for improving reliability claims. It is reasonable to assume that some software FT techniques offer more protection than others, but the relative effectiveness of different software FT schemes remains unclear. We present the principles of a method to assess the effectiveness of FT using mutation analysis. The aim of this approach is to observe the power of FT directly and use this empirical process to evolve more powerful forms of FT. We also investigate an approach to FT that integrates data diversity (DD) assertions and TA. This work is part of a longer term goal to use FT in quantitative safety arguments for safety critical systems.","","0-7695-2897-X","10.1109/MUTATION.2006.1","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4144725","","Diversity methods;Fault tolerance;Genetic mutations;Software safety;Redundancy;Software testing;Fault tolerant systems;Software systems;Failure analysis;System testing","","","","17","IEEE","2 Apr 2007","","","IEEE","IEEE Conferences"
